amfi_code,date,nav
120001,2024-09-25,221.77
120001,2024-09-26,221.83
120001,2024-09-27,221.45
120001,2024-09-28,218.87
120001,2024-09-29,220.4
120001,2024-09-30,223.96
120001,2024-10-01,223.41
120001,2024-10-02,228.35
120001,2024-10-03,224.91
120001,2024-10-04,227.4
120001,2024-10-05,231.31
120001,2024-10-06,230.95
120001,2024-10-07,230.64
120001,2024-10-08,233.16
120001,2024-10-09,234.46
120001,2024-10-10,229.89
120001,2024-10-11,228.07
120001,2024-10-12,228.15
120001,2024-10-13,225.14
120001,2024-10-14,224.18
120001,2024-10-15,221.28
120001,2024-10-16,220.57
120001,2024-10-17,219.94
120001,2024-10-18,220.82
120001,2024-10-19,220.73
120001,2024-10-20,221.95
120001,2024-10-21,222.91
120001,2024-10-22,225.32
120001,2024-10-23,227.41
120001,2024-10-24,229.27
120001,2024-10-25,236.5
120001,2024-10-26,237.44
120001,2024-10-27,243.72
120001,2024-10-28,244.84
120001,2024-10-29,244.76
120001,2024-10-30,243.97
120001,2024-10-31,247.78
120001,2024-11-01,251.97
120001,2024-11-02,253.6
120001,2024-11-03,256.6
120001,2024-11-04,253.45
120001,2024-11-05,249.66
120001,2024-11-06,252.89
120001,2024-11-07,252.7
120001,2024-11-08,254.72
120001,2024-11-09,253.02
120001,2024-11-10,257.34
120001,2024-11-11,253.5
120001,2024-11-12,250.12
120001,2024-11-13,253.85
120001,2024-11-14,247.36
120001,2024-11-15,248.42
120001,2024-11-16,248.27
120001,2024-11-17,246.57
120001,2024-11-18,246.2
120001,2024-11-19,244.24
120001,2024-11-20,248.13
120001,2024-11-21,252.73
120001,2024-11-22,251.12
120001,2024-11-23,251.94
120001,2024-11-24,248.73
120001,2024-11-25,251.52
120001,2024-11-26,254.28
120001,2024-11-27,253.65
120001,2024-11-28,253.82
120001,2024-11-29,253.71
120001,2024-11-30,249.73
120001,2024-12-01,253.72
120001,2024-12-02,251.9
120001,2024-12-03,250.11
120001,2024-12-04,249.86
120001,2024-12-05,252.47
120001,2024-12-06,251.11
120001,2024-12-07,246.33
120001,2024-12-08,244.27
120001,2024-12-09,245.43
120001,2024-12-10,250.92
120001,2024-12-11,247.89
120001,2024-12-12,244.8
120001,2024-12-13,241.22
120001,2024-12-14,237.39
120001,2024-12-15,240.37
120001,2024-12-16,244.08
120001,2024-12-17,244.64
120001,2024-12-18,243.62
120001,2024-12-19,248.1
120001,2024-12-20,248.66
120001,2024-12-21,251.49
120001,2024-12-22,250.32
120001,2024-12-23,250.55
120001,2024-12-24,247.58
120001,2024-12-25,249.26
120001,2024-12-26,249.86
120001,2024-12-27,247.75
120001,2024-12-28,245.69
120001,2024-12-29,249.79
120001,2024-12-30,254.84
120001,2024-12-31,254.42
120001,2025-01-01,254.72
120001,2025-01-02,255.87
120001,2025-01-03,256.37
120001,2025-01-04,252.21
120001,2025-01-05,253.41
120001,2025-01-06,248.25
120001,2025-01-07,246.55
120001,2025-01-08,247.92
120001,2025-01-09,249.54
120001,2025-01-10,247.64
120001,2025-01-11,246.63
120001,2025-01-12,245.29
120001,2025-01-13,245.16
120001,2025-01-14,245.21
120001,2025-01-15,246.97
120001,2025-01-16,245.82
120001,2025-01-17,246.86
120001,2025-01-18,248.24
120001,2025-01-19,248.85
120001,2025-01-20,248.33
120001,2025-01-21,248.91
120001,2025-01-22,250.9
120001,2025-01-23,253.13
120001,2025-01-24,257.85
120001,2025-01-25,255.43
120001,2025-01-26,254.43
120001,2025-01-27,250.46
120001,2025-01-28,252.91
120001,2025-01-29,252.19
120001,2025-01-30,252.84
120001,2025-01-31,251.44
120001,2025-02-01,250.74
120001,2025-02-02,253.93
120001,2025-02-03,255.82
120001,2025-02-04,255.67
120001,2025-02-05,257.76
120001,2025-02-06,259.92
120001,2025-02-07,259.03
120001,2025-02-08,255.36
120001,2025-02-09,253.19
120001,2025-02-10,249.92
120001,2025-02-11,252.96
120001,2025-02-12,256.47
120001,2025-02-13,260.67
120001,2025-02-14,255.53
120001,2025-02-15,258.4
120001,2025-02-16,264.24
120001,2025-02-17,267.31
120001,2025-02-18,261.7
120001,2025-02-19,266.46
120001,2025-02-20,266.7
120001,2025-02-21,266.21
120001,2025-02-22,267.55
120001,2025-02-23,264.87
120001,2025-02-24,265.01
120001,2025-02-25,269.44
120001,2025-02-26,271.25
120001,2025-02-27,271.55
120001,2025-02-28,271.93
120001,2025-03-01,268.85
120001,2025-03-02,268.58
120001,2025-03-03,264.33
120001,2025-03-04,267.16
120001,2025-03-05,261.45
120001,2025-03-06,263.82
120001,2025-03-07,266.54
120001,2025-03-08,270.18
120001,2025-03-09,270.55
120001,2025-03-10,273.17
120001,2025-03-11,272.87
120001,2025-03-12,269.77
120001,2025-03-13,274.03
120001,2025-03-14,273.9
120001,2025-03-15,270.18
120001,2025-03-16,269.05
120001,2025-03-17,268.04
120001,2025-03-18,269.41
120001,2025-03-19,275.87
120001,2025-03-20,277.45
120001,2025-03-21,278.16
120001,2025-03-22,285.13
120001,2025-03-23,288.06
120001,2025-03-24,288.94
120001,2025-03-25,287.7
120001,2025-03-26,288.75
120001,2025-03-27,288.71
120001,2025-03-28,289.11
120001,2025-03-29,293.06
120001,2025-03-30,291.62
120001,2025-03-31,293.26
120001,2025-04-01,296.19
120001,2025-04-02,294.38
120001,2025-04-03,292.11
120001,2025-04-04,291.81
120001,2025-04-05,290.61
120001,2025-04-06,294.11
120001,2025-04-07,291.31
120001,2025-04-08,291.65
120001,2025-04-09,299.22
120001,2025-04-10,300.61
120001,2025-04-11,302.5
120001,2025-04-12,306.16
120001,2025-04-13,304.9
120001,2025-04-14,301.75
120001,2025-04-15,302.44
120001,2025-04-16,303.39
120001,2025-04-17,298.63
120001,2025-04-18,299.9
120001,2025-04-19,303.26
120001,2025-04-20,300.65
120001,2025-04-21,302.1
120001,2025-04-22,304.95
120001,2025-04-23,306.89
120001,2025-04-24,309.14
120001,2025-04-25,308.53
120001,2025-04-26,305.21
120001,2025-04-27,304.0
120001,2025-04-28,302.37
120001,2025-04-29,302.28
120001,2025-04-30,305.73
120001,2025-05-01,301.87
120001,2025-05-02,302.46
120001,2025-05-03,299.4
120001,2025-05-04,297.33
120001,2025-05-05,299.14
120001,2025-05-06,295.73
120001,2025-05-07,298.05
120001,2025-05-08,294.17
120001,2025-05-09,296.28
120001,2025-05-10,291.83
120001,2025-05-11,290.18
120001,2025-05-12,295.83
120001,2025-05-13,301.03
120001,2025-05-14,299.94
120001,2025-05-15,301.26
120001,2025-05-16,305.03
120001,2025-05-17,307.26
120001,2025-05-18,306.58
120001,2025-05-19,304.44
120001,2025-05-20,307.23
120001,2025-05-21,310.86
120001,2025-05-22,316.35
120001,2025-05-23,311.17
120001,2025-05-24,307.42
120001,2025-05-25,311.15
120001,2025-05-26,306.48
120001,2025-05-27,310.43
120001,2025-05-28,309.92
120001,2025-05-29,308.46
120001,2025-05-30,309.24
120001,2025-05-31,305.24
120001,2025-06-01,307.91
120001,2025-06-02,313.26
120001,2025-06-03,316.15
120001,2025-06-04,315.52
120001,2025-06-05,310.83
120001,2025-06-06,306.32
120001,2025-06-07,302.4
120001,2025-06-08,302.52
120001,2025-06-09,303.01
120001,2025-06-10,305.8
120001,2025-06-11,300.46
120001,2025-06-12,304.55
120001,2025-06-13,306.81
120001,2025-06-14,305.96
120001,2025-06-15,302.48
120001,2025-06-16,306.41
120001,2025-06-17,305.64
120001,2025-06-18,305.73
120001,2025-06-19,307.06
120001,2025-06-20,304.41
120001,2025-06-21,303.7
120001,2025-06-22,306.48
120001,2025-06-23,308.97
120001,2025-06-24,311.52
120001,2025-06-25,308.07
120001,2025-06-26,307.5
120001,2025-06-27,306.44
120001,2025-06-28,307.89
120001,2025-06-29,309.08
120001,2025-06-30,309.71
120001,2025-07-01,317.51
120001,2025-07-02,316.74
120001,2025-07-03,315.61
120001,2025-07-04,312.11
120001,2025-07-05,307.47
120001,2025-07-06,303.87
120001,2025-07-07,301.84
120001,2025-07-08,305.95
120001,2025-07-09,306.22
120001,2025-07-10,306.96
120001,2025-07-11,306.82
120001,2025-07-12,308.1
120001,2025-07-13,312.57
120001,2025-07-14,306.49
120001,2025-07-15,310.38
120001,2025-07-16,302.73
120001,2025-07-17,302.97
120001,2025-07-18,309.76
120001,2025-07-19,312.02
120001,2025-07-20,313.34
120001,2025-07-21,319.77
120001,2025-07-22,317.68
120001,2025-07-23,319.22
120001,2025-07-24,321.23
120001,2025-07-25,319.71
120001,2025-07-26,318.48
120001,2025-07-27,316.91
120001,2025-07-28,317.34
120001,2025-07-29,319.24
120001,2025-07-30,319.79
120001,2025-07-31,322.22
120001,2025-08-01,316.03
120001,2025-08-02,315.5
120001,2025-08-03,312.43
120001,2025-08-04,313.53
120001,2025-08-05,314.59
120001,2025-08-06,314.38
120001,2025-08-07,316.14
120001,2025-08-08,319.45
120001,2025-08-09,319.42
120001,2025-08-10,316.22
120001,2025-08-11,311.38
120001,2025-08-12,311.65
120001,2025-08-13,312.56
120001,2025-08-14,309.68
120001,2025-08-15,312.08
120001,2025-08-16,310.81
120001,2025-08-17,305.82
120001,2025-08-18,309.81
120001,2025-08-19,313.51
120001,2025-08-20,307.35
120001,2025-08-21,305.77
120001,2025-08-22,304.09
120001,2025-08-23,309.22
120001,2025-08-24,309.07
120001,2025-08-25,304.6
120001,2025-08-26,307.44
120001,2025-08-27,303.81
120001,2025-08-28,303.17
120001,2025-08-29,300.99
120001,2025-08-30,299.45
120001,2025-08-31,302.41
120001,2025-09-01,307.16
120001,2025-09-02,303.4
120001,2025-09-03,305.45
120001,2025-09-04,303.37
120001,2025-09-05,301.39
120001,2025-09-06,303.02
120001,2025-09-07,300.06
120001,2025-09-08,301.62
120001,2025-09-09,303.97
120001,2025-09-10,302.81
120001,2025-09-11,306.98
120001,2025-09-12,303.22
120001,2025-09-13,307.46
120001,2025-09-14,301.63
120001,2025-09-15,309.93
120001,2025-09-16,308.82
120001,2025-09-17,305.39
120001,2025-09-18,304.83
120001,2025-09-19,301.79
120001,2025-09-20,303.11
120001,2025-09-21,307.41
120001,2025-09-22,304.51
120001,2025-09-23,306.42
120001,2025-09-24,301.88
120001,2025-09-25,305.15
120001,2025-09-26,306.57
120001,2025-09-27,310.02
120001,2025-09-28,309.8
120001,2025-09-29,308.61
120001,2025-09-30,311.28
120001,2025-10-01,307.36
120001,2025-10-02,302.16
120001,2025-10-03,302.3
120001,2025-10-04,301.27
120001,2025-10-05,303.09
120001,2025-10-06,306.55
120001,2025-10-07,308.34
120001,2025-10-08,311.61
120001,2025-10-09,312.77
120001,2025-10-10,314.47
120001,2025-10-11,314.26
120001,2025-10-12,315.88
120001,2025-10-13,316.56
120001,2025-10-14,317.75
120001,2025-10-15,317.38
120001,2025-10-16,320.11
120001,2025-10-17,317.99
120001,2025-10-18,318.09
120001,2025-10-19,322.42
120001,2025-10-20,319.53
120001,2025-10-21,312.78
120001,2025-10-22,314.08
120001,2025-10-23,313.43
120001,2025-10-24,316.76
120001,2025-10-25,316.5
120001,2025-10-26,314.75
120001,2025-10-27,314.67
120001,2025-10-28,318.26
120001,2025-10-29,320.25
120001,2025-10-30,312.62
120001,2025-10-31,313.36
120001,2025-11-01,314.25
120001,2025-11-02,314.35
120001,2025-11-03,312.59
120001,2025-11-04,316.48
120001,2025-11-05,320.57
120001,2025-11-06,313.67
120001,2025-11-07,311.32
120001,2025-11-08,311.03
120001,2025-11-09,314.14
120001,2025-11-10,314.4
120001,2025-11-11,312.41
120001,2025-11-12,314.78
120001,2025-11-13,314.28
120001,2025-11-14,314.06
120001,2025-11-15,314.14
120001,2025-11-16,316.1
120001,2025-11-17,315.28
120001,2025-11-18,317.6
120001,2025-11-19,317.53
120001,2025-11-20,314.3
120001,2025-11-21,314.34
120001,2025-11-22,311.31
120001,2025-11-23,311.59
120001,2025-11-24,314.33
120001,2025-11-25,311.11
120001,2025-11-26,312.4
120001,2025-11-27,309.97
120001,2025-11-28,310.75
120001,2025-11-29,313.58
120001,2025-11-30,307.06
120001,2025-12-01,303.79
120001,2025-12-02,302.82
120001,2025-12-03,303.92
120001,2025-12-04,303.57
120001,2025-12-05,303.58
120001,2025-12-06,309.94
120001,2025-12-07,306.33
120001,2025-12-08,309.97
120001,2025-12-09,309.04
120001,2025-12-10,310.89
120001,2025-12-11,317.66
120001,2025-12-12,320.01
120001,2025-12-13,321.36
120001,2025-12-14,326.66
120001,2025-12-15,330.5
120001,2025-12-16,328.02
120001,2025-12-17,329.15
120001,2025-12-18,323.66
120001,2025-12-19,322.08
120001,2025-12-20,323.25
120001,2025-12-21,321.46
120001,2025-12-22,322.5
120001,2025-12-23,322.62
120001,2025-12-24,324.51
120001,2025-12-25,323.3
120001,2025-12-26,320.42
120001,2025-12-27,325.32
120001,2025-12-28,323.87
120001,2025-12-29,326.17
120001,2025-12-30,331.01
120001,2025-12-31,331.72
120001,2026-01-01,329.04
120001,2026-01-02,328.62
120001,2026-01-03,332.13
120001,2026-01-04,332.98
120001,2026-01-05,329.13
120001,2026-01-06,331.26
120001,2026-01-07,333.97
120001,2026-01-08,332.95
120001,2026-01-09,335.15
120001,2026-01-10,336.14
120001,2026-01-11,335.65
120001,2026-01-12,331.47
120001,2026-01-13,335.21
120001,2026-01-14,337.92
120001,2026-01-15,340.07
120001,2026-01-16,345.49
120001,2026-01-17,348.93
120001,2026-01-18,351.5
120001,2026-01-19,343.89
120001,2026-01-20,348.18
120001,2026-01-21,348.64
120001,2026-01-22,349.91
120001,2026-01-23,351.2
120001,2026-01-24,354.09
120001,2026-01-25,358.24
120001,2026-01-26,360.7
120001,2026-01-27,362.59
120001,2026-01-28,363.61
120001,2026-01-29,351.61
120001,2026-01-30,350.77
120001,2026-01-31,347.64
120001,2026-02-01,352.03
120001,2026-02-02,354.38
120001,2026-02-03,352.93
120001,2026-02-04,351.85
120001,2026-02-05,350.64
120001,2026-02-06,349.37
120001,2026-02-07,344.5
120001,2026-02-08,338.95
120001,2026-02-09,339.21
120001,2026-02-10,343.03
120001,2026-02-11,341.36
120001,2026-02-12,342.57
120001,2026-02-13,345.25
120001,2026-02-14,341.99
120001,2026-02-15,342.1
120001,2026-02-16,339.99
120001,2026-02-17,345.62
120001,2026-02-18,351.19
120001,2026-02-19,347.88
120001,2026-02-20,349.4
120001,2026-02-21,353.3
120001,2026-02-22,356.48
120001,2026-02-23,356.95
120001,2026-02-24,361.79
120001,2026-02-25,358.7
120001,2026-02-26,357.79
120001,2026-02-27,354.83
120001,2026-02-28,357.78
120001,2026-03-01,355.88
120001,2026-03-02,355.44
120001,2026-03-03,357.82
120001,2026-03-04,360.5
120001,2026-03-05,357.41
120001,2026-03-06,361.36
120001,2026-03-07,363.19
120001,2026-03-08,359.44
120001,2026-03-09,354.85
120001,2026-03-10,354.97
120001,2026-03-11,358.16
120001,2026-03-12,361.48
120001,2026-03-13,362.95
120001,2026-03-14,363.31
120001,2026-03-15,365.35
120001,2026-03-16,362.41
120001,2026-03-17,368.7
120001,2026-03-18,375.06
120001,2026-03-19,376.85
120001,2026-03-20,377.78
120001,2026-03-21,376.42
120001,2026-03-22,378.6
120001,2026-03-23,376.17
120001,2026-03-24,367.99
120001,2026-03-25,358.19
120001,2026-03-26,355.5
120001,2026-03-27,356.24
120001,2026-03-28,357.6
120001,2026-03-29,356.04
120001,2026-03-30,356.72
120001,2026-03-31,355.92
120001,2026-04-01,352.54
120001,2026-04-02,352.53
120001,2026-04-03,355.57
120001,2026-04-04,352.36
120001,2026-04-05,349.17
120001,2026-04-06,345.61
120001,2026-04-07,339.09
120001,2026-04-08,337.63
120001,2026-04-09,340.21
120001,2026-04-10,340.98
120001,2026-04-11,340.57
120001,2026-04-12,341.18
120001,2026-04-13,339.68
120001,2026-04-14,333.23
120001,2026-04-15,336.01
120001,2026-04-16,339.78
120001,2026-04-17,337.48
120001,2026-04-18,337.14
120001,2026-04-19,336.51
120001,2026-04-20,337.86
120001,2026-04-21,343.73
120001,2026-04-22,347.89
120001,2026-04-23,346.75
120001,2026-04-24,348.81
120001,2026-04-25,353.36
120001,2026-04-26,354.98
120001,2026-04-27,355.14
120001,2026-04-28,356.9
120001,2026-04-29,354.57
120001,2026-04-30,352.77
120001,2026-05-01,349.19
120001,2026-05-02,350.44
120001,2026-05-03,350.16
120001,2026-05-04,347.45
120001,2026-05-05,347.05
120001,2026-05-06,348.86
120001,2026-05-07,355.71
120001,2026-05-08,359.49
120001,2026-05-09,351.46
120001,2026-05-10,352.47
120001,2026-05-11,357.69
120001,2026-05-12,353.08
120001,2026-05-13,355.2
120001,2026-05-14,354.54
120001,2026-05-15,358.8
120001,2026-05-16,360.43
120001,2026-05-17,357.42
120001,2026-05-18,356.88
120001,2026-05-19,356.55
120001,2026-05-20,356.29
120001,2026-05-21,360.46
120001,2026-05-22,357.6
120001,2026-05-23,361.37
120001,2026-05-24,360.46
120001,2026-05-25,361.44
120001,2026-05-26,361.89
120001,2026-05-27,361.99
120001,2026-05-28,362.12
120001,2026-05-29,367.58
120001,2026-05-30,370.86
120001,2026-05-31,369.7
120001,2026-06-01,375.73
120001,2026-06-02,376.95
120001,2026-06-03,378.49
120001,2026-06-04,375.51
120001,2026-06-05,373.83
120001,2026-06-06,371.44
120001,2026-06-07,371.95
120001,2026-06-08,374.51
120001,2026-06-09,376.07
120001,2026-06-10,382.23
120001,2026-06-11,379.03
120001,2026-06-12,379.66
120001,2026-06-13,374.98
120001,2026-06-14,371.71
120001,2026-06-15,376.59
120001,2026-06-16,375.04
120001,2026-06-17,372.21
120001,2026-06-18,364.47
120001,2026-06-19,361.69
120001,2026-06-20,361.13
120001,2026-06-21,356.4
120001,2026-06-22,355.65
120001,2026-06-23,360.34
120001,2026-06-24,357.97
120001,2026-06-25,354.78
120001,2026-06-26,350.97
120001,2026-06-27,347.13
120001,2026-06-28,349.17
120001,2026-06-29,349.51
120001,2026-06-30,353.03
120001,2026-07-01,360.34
120001,2026-07-02,353.92
120001,2026-07-03,355.44
120001,2026-07-04,351.65
120001,2026-07-05,354.6
120001,2026-07-06,353.81
120001,2026-07-07,354.08
120001,2026-07-08,349.72
120001,2026-07-09,348.4
120001,2026-07-10,348.89
120001,2026-07-11,353.79
120001,2026-07-12,351.16
120001,2026-07-13,349.4
120001,2026-07-14,352.87
120001,2026-07-15,350.02
120001,2026-07-16,354.19
120001,2026-07-17,354.34
120001,2026-07-18,355.59
120001,2026-07-19,357.07
120001,2026-07-20,355.05
120001,2026-07-21,356.61
120001,2026-07-22,354.04
120001,2026-07-23,352.44
120001,2026-07-24,354.58
120001,2026-07-25,355.8
120001,2026-07-26,355.71
120001,2026-07-27,351.41
120001,2026-07-28,348.04
120001,2026-07-29,349.18
120001,2026-07-30,351.91
120001,2026-07-31,348.18
120001,2026-08-01,345.43
120001,2026-08-02,346.06
120001,2026-08-03,346.63
120001,2026-08-04,341.17
120001,2026-08-05,341.89
120001,2026-08-06,340.02
120001,2026-08-07,345.77
120001,2026-08-08,346.8
120001,2026-08-09,348.44
120001,2026-08-10,350.17
120001,2026-08-11,346.1
120001,2026-08-12,353.0
120001,2026-08-13,347.44
120001,2026-08-14,350.38
120001,2026-08-15,352.73
120001,2026-08-16,351.22
120001,2026-08-17,353.74
120001,2026-08-18,352.79
120001,2026-08-19,350.58
120001,2026-08-20,352.4
120001,2026-08-21,349.03
120001,2026-08-22,348.43
120001,2026-08-23,346.53
120001,2026-08-24,345.54
120001,2026-08-25,347.21
120001,2026-08-26,345.32
120001,2026-08-27,344.82
120001,2026-08-28,343.26
120001,2026-08-29,348.39
120001,2026-08-30,349.76
120001,2026-08-31,350.7
120001,2026-09-01,353.27
120001,2026-09-02,351.35
120001,2026-09-03,354.55
120001,2026-09-04,355.95
120001,2026-09-05,350.57
120001,2026-09-06,345.74
120001,2026-09-07,343.94
120001,2026-09-08,339.57
120001,2026-09-09,338.93
120001,2026-09-10,335.66
120001,2026-09-11,335.5
120001,2026-09-12,340.4
120001,2026-09-13,340.41
120001,2026-09-14,339.54
120001,2026-09-15,341.03
120001,2026-09-16,338.83
120001,2026-09-17,341.86
120001,2026-09-18,343.72
120001,2026-09-19,344.02
120001,2026-09-20,344.73
120001,2026-09-21,351.94
120001,2026-09-22,355.43
120001,2026-09-23,363.43
120001,2026-09-24,365.54
120001,2026-09-25,360.34
120001,2026-09-26,359.58
120001,2026-09-27,353.65
120001,2026-09-28,355.69
120001,2026-09-29,358.52
120001,2026-09-30,355.52
120001,2026-10-01,353.37
120001,2026-10-02,354.07
120001,2026-10-03,350.01
120001,2026-10-04,345.73
120001,2026-10-05,350.18
120001,2026-10-06,350.76
120001,2026-10-07,348.98
120001,2026-10-08,343.25
120001,2026-10-09,346.34
120001,2026-10-10,344.15
120001,2026-10-11,350.72
120001,2026-10-12,353.91
120001,2026-10-13,351.23
120001,2026-10-14,348.89
120001,2026-10-15,355.07
120001,2026-10-16,354.95
120001,2026-10-17,353.31
120001,2026-10-18,353.58
120001,2026-10-19,351.93
120001,2026-10-20,352.95
120001,2026-10-21,352.86
120001,2026-10-22,356.12
120001,2026-10-23,354.92
120001,2026-10-24,351.96
120001,2026-10-25,350.9
120001,2026-10-26,349.83
120001,2026-10-27,349.74
120001,2026-10-28,352.13
120001,2026-10-29,354.35
120001,2026-10-30,358.78
120001,2026-10-31,356.04
120001,2026-11-01,357.61
120001,2026-11-02,360.39
120001,2026-11-03,358.14
120001,2026-11-04,357.57
120001,2026-11-05,351.49
120001,2026-11-06,354.86
120001,2026-11-07,354.27
120001,2026-11-08,357.3
120001,2026-11-09,358.22
120001,2026-11-10,357.73
120001,2026-11-11,352.22
120001,2026-11-12,347.41
120001,2026-11-13,338.57
120001,2026-11-14,336.84
120001,2026-11-15,344.68
120001,2026-11-16,340.41
120001,2026-11-17,331.63
120001,2026-11-18,334.98
120001,2026-11-19,343.07
120001,2026-11-20,344.26
120001,2026-11-21,345.43
120001,2026-11-22,344.53
120001,2026-11-23,338.52
120001,2026-11-24,333.78
120001,2026-11-25,332.89
120001,2026-11-26,331.36
120001,2026-11-27,331.15
120001,2026-11-28,334.06
120001,2026-11-29,332.28
120001,2026-11-30,335.27
120001,2026-12-01,333.51
120001,2026-12-02,337.14
120001,2026-12-03,337.6
120001,2026-12-04,336.3
120001,2026-12-05,336.7
120001,2026-12-06,335.88
120001,2026-12-07,336.43
120001,2026-12-08,339.15
120001,2026-12-09,339.02
120001,2026-12-10,337.94
120001,2026-12-11,334.31
120001,2026-12-12,336.41
120001,2026-12-13,337.75
120001,2026-12-14,333.93
120001,2026-12-15,336.89
120001,2026-12-16,333.02
120001,2026-12-17,336.61
120001,2026-12-18,339.09
120001,2026-12-19,340.69
120001,2026-12-20,339.57
120001,2026-12-21,341.7
120001,2026-12-22,345.55
120001,2026-12-23,347.77
120001,2026-12-24,345.61
120001,2026-12-25,346.71
120001,2026-12-26,350.81
120001,2026-12-27,358.7
120001,2026-12-28,358.14
120001,2026-12-29,361.39
120001,2026-12-30,365.67
