investor_id,amfi_code,transaction_date,transaction_type,amount,units,kyc_status,state
INV1344,118632,2025-12-19,Lumpsum,67915.46,666.946,Verified,Maharashtra
INV1345,125497,2026-03-13,Lumpsum,85784.39,713.236,Pending,Maharashtra
INV1346,120503,2026-01-01,Lumpsum,37089.5,400.009,Verified,Maharashtra
INV1347,119092,2026-01-23,SIP,74033.14,774.175,Verified,Maharashtra
INV1348,120841,2026-06-13,Redemption,66469.23,561.458,Verified,Maharashtra
INV1349,120503,2026-01-16,Redemption,83061.43,678.439,Verified,Maharashtra
INV1350,120841,2026-04-27,Redemption,71158.48,488.67,Pending,Maharashtra
INV1351,118632,2025-12-02,Redemption,6441.79,50.717,Pending,Maharashtra
INV1352,125497,2026-02-26,SIP,53308.37,424.541,Verified,Maharashtra
INV1353,118632,2025-09-20,SIP,20895.63,159.76,Verified,Maharashtra
INV1354,119551,2026-05-30,SIP,78241.52,649.41,Verified,Maharashtra
INV1355,119092,2025-12-26,Redemption,16806.16,134.452,Verified,Maharashtra
INV1356,125497,2026-01-01,Lumpsum,29405.2,260.455,Verified,Maharashtra
INV1357,125497,2026-01-02,Lumpsum,69164.61,476.529,Verified,Maharashtra
INV1358,120503,2025-10-20,Lumpsum,41856.4,413.87,Pending,Maharashtra
INV1359,119092,2026-02-23,SIP,96249.87,779.581,Pending,Maharashtra
INV1360,120841,2025-11-27,Lumpsum,54884.43,497.605,Pending,Maharashtra
INV1361,120503,2026-06-19,SIP,48392.67,338.796,Verified,Maharashtra
INV1362,125497,2025-10-28,Redemption,79417.72,568.223,Pending,Maharashtra
INV1363,125497,2025-09-26,Redemption,50074.48,461.656,Verified,Maharashtra
INV1364,119551,2025-07-28,Redemption,46166.87,319.81,Verified,Maharashtra
INV1365,120841,2026-01-22,Lumpsum,19415.71,143.309,Verified,Maharashtra
INV1366,119092,2025-07-06,SIP,96033.49,824.306,Pending,Maharashtra
INV1367,119551,2025-10-21,SIP,85495.08,637.47,Verified,Maharashtra
INV1368,120841,2025-08-08,Redemption,66826.75,731.234,Pending,Maharashtra
INV1369,120841,2026-03-24,Lumpsum,60504.9,436.926,Verified,Maharashtra
INV1370,118632,2026-01-20,Lumpsum,80572.94,968.146,Pending,Maharashtra
INV1371,118632,2025-06-30,Lumpsum,51711.02,378.615,Pending,Maharashtra
INV1372,119092,2026-01-21,SIP,40575.06,284.488,Verified,Maharashtra
INV1373,119551,2025-11-09,SIP,15803.8,105.848,Pending,Maharashtra
INV1374,120503,2026-02-16,SIP,76220.29,718.919,Verified,Maharashtra
INV1375,120841,2026-01-13,Redemption,95117.4,790.021,Pending,Maharashtra
INV1376,125497,2025-09-24,SIP,25474.64,213.203,Verified,Maharashtra
INV1377,119551,2025-08-05,SIP,24419.69,261.421,Verified,Maharashtra
INV1378,118632,2026-03-01,Redemption,50842.81,532.61,Verified,Maharashtra
INV1379,119092,2025-12-14,SIP,15243.7,119.494,Verified,Maharashtra
INV1380,119092,2026-04-18,SIP,72056.41,603.322,Verified,Maharashtra
INV1381,120503,2026-04-10,Lumpsum,84046.14,933.151,Verified,Maharashtra
INV1382,119551,2026-05-16,SIP,42235.08,313.723,Pending,Maharashtra
INV1383,118632,2025-10-26,SIP,59317.47,637.62,Verified,Maharashtra
INV1384,120841,2025-08-05,Lumpsum,94108.06,814.898,Verified,Maharashtra
INV1385,120503,2026-05-16,Redemption,33553.01,261.005,Pending,Maharashtra
INV1386,118632,2025-08-06,Lumpsum,87650.37,744.461,Verified,Maharashtra
INV1387,119092,2026-04-17,Redemption,13222.75,98.981,Verified,Maharashtra
INV1388,119092,2025-10-19,Lumpsum,36536.54,279.718,Verified,Maharashtra
INV1389,120841,2026-04-01,SIP,44029.45,310.523,Pending,Maharashtra
INV1390,118632,2025-07-28,Lumpsum,73306.61,587.183,Verified,Maharashtra
INV1391,119092,2025-07-17,Lumpsum,30641.63,298.155,Verified,Maharashtra
INV1392,120503,2025-12-01,SIP,37408.63,261.351,Pending,Maharashtra
INV1393,118632,2026-05-17,Lumpsum,39622.92,326.532,Verified,Maharashtra
INV1394,120503,2025-09-11,Lumpsum,71077.42,775.003,Verified,Maharashtra
INV1395,120841,2026-06-16,SIP,95246.07,1147.964,Verified,Maharashtra
INV1396,125497,2025-08-05,Redemption,71585.2,537.708,Pending,Maharashtra
INV1397,125497,2025-08-08,Redemption,51134.61,483.087,Verified,Maharashtra
INV1398,119551,2026-03-13,Redemption,71575.5,637.246,Verified,Maharashtra
INV1399,119551,2026-01-09,SIP,86238.24,869.468,Verified,Maharashtra
INV1400,125497,2026-04-13,SIP,21732.64,171.718,Verified,Maharashtra
INV1401,120503,2025-07-23,Redemption,76589.55,603.191,Verified,Maharashtra
INV1402,125497,2025-07-23,Redemption,48508.79,420.109,Pending,Maharashtra
INV1403,125497,2025-07-21,Redemption,83980.23,1039.369,Pending,Maharashtra
INV1404,125497,2025-09-28,Lumpsum,44047.3,456.694,Verified,Maharashtra
INV1405,119092,2025-07-21,Lumpsum,54869.82,371.514,Verified,Maharashtra
INV1406,119092,2025-12-14,SIP,71986.17,512.777,Verified,Maharashtra
INV1407,120841,2026-01-29,Redemption,87994.43,644.104,Verified,Maharashtra
INV1408,118632,2026-01-25,Lumpsum,87205.7,686.177,Verified,Maharashtra
INV1409,120841,2026-03-03,Redemption,90655.66,1121.269,Verified,Maharashtra
INV1410,125497,2026-06-13,Lumpsum,39372.87,421.551,Verified,Maharashtra
INV1411,120841,2026-03-20,SIP,73403.56,677.674,Pending,Maharashtra
INV1412,120503,2026-05-23,Lumpsum,8849.99,85.638,Pending,Maharashtra
INV1413,119092,2026-05-09,Redemption,94472.63,756.257,Pending,Maharashtra
INV1414,120841,2025-11-22,Redemption,78634.25,644.135,Verified,Maharashtra
INV1415,119551,2025-08-10,Lumpsum,91515.75,1132.57,Pending,Maharashtra
INV1416,119092,2025-12-05,SIP,10760.58,90.926,Pending,Maharashtra
INV1417,125497,2026-04-04,Lumpsum,58427.23,619.518,Verified,Maharashtra
INV1418,118632,2026-04-15,Redemption,60745.53,522.878,Verified,Maharashtra
INV1419,119551,2026-02-21,Lumpsum,69133.0,767.497,Verified,Maharashtra
INV1420,120503,2026-01-19,Redemption,95166.61,944.016,Pending,Maharashtra
INV1421,118632,2026-03-09,Redemption,62553.05,498.847,Pending,Maharashtra
INV1422,119092,2025-09-08,Lumpsum,96519.03,989.304,Pending,Maharashtra
INV1423,125497,2025-07-08,Lumpsum,31634.29,319.613,Pending,Maharashtra
INV1424,119092,2026-04-21,Redemption,11037.63,121.509,Verified,Maharashtra
INV1425,120503,2026-01-26,Redemption,88357.89,938.138,Pending,Maharashtra
INV1426,118632,2026-03-19,Lumpsum,68171.13,627.897,Verified,Maharashtra
INV1427,119092,2026-04-18,Redemption,25683.6,230.309,Verified,Maharashtra
INV1428,119551,2026-04-13,SIP,61916.28,469.922,Pending,Maharashtra
INV1429,120841,2026-01-31,Lumpsum,1327.83,12.033,Verified,Maharashtra
INV1430,118632,2025-07-19,Redemption,80815.34,576.049,Verified,Maharashtra
INV1431,120503,2026-04-13,Redemption,1400.89,11.553,Verified,Maharashtra
INV1432,120503,2026-05-15,Lumpsum,70236.33,744.962,Verified,Maharashtra
INV1433,125497,2025-10-23,Redemption,5476.85,38.085,Verified,Maharashtra
INV1434,125497,2026-04-17,Redemption,25132.2,297.857,Verified,Maharashtra
INV1435,119551,2025-08-11,Lumpsum,59911.03,492.543,Pending,Maharashtra
INV1436,119551,2025-07-22,Lumpsum,38636.78,337.306,Verified,Maharashtra
INV1437,119092,2026-01-02,Redemption,61869.97,468.706,Verified,Maharashtra
INV1438,120841,2025-10-04,Redemption,77188.88,702.198,Verified,Maharashtra
INV1439,120841,2026-03-10,SIP,33693.88,239.706,Verified,Maharashtra
INV1440,120841,2026-05-19,SIP,3983.29,29.48,Pending,Maharashtra
INV1441,119092,2026-04-28,Redemption,63976.45,462.408,Pending,Maharashtra
INV1442,118632,2026-03-10,SIP,78506.74,717.892,Verified,Maharashtra
INV1443,120841,2026-02-06,Lumpsum,2680.38,26.519,Verified,Maharashtra
INV1444,119092,2025-06-27,Lumpsum,3316.97,35.025,Verified,Maharashtra
INV1445,120503,2025-10-26,SIP,26393.54,289.516,Verified,Maharashtra
INV1446,119092,2025-12-05,SIP,74804.28,573.478,Verified,Maharashtra
INV1447,118632,2026-04-03,Redemption,80681.53,1001.54,Verified,Maharashtra
INV1448,119551,2026-06-02,SIP,36010.15,343.722,Verified,Maharashtra
INV1449,119092,2025-08-18,Lumpsum,91421.95,623.202,Pending,Maharashtra
INV1450,119551,2025-12-30,Lumpsum,27514.13,285.936,Verified,Maharashtra
INV1451,119092,2025-08-12,SIP,8225.26,59.594,Verified,Maharashtra
INV1452,120841,2026-02-27,SIP,67855.61,489.39,Verified,Maharashtra
INV1453,120503,2025-08-16,Redemption,61249.4,671.406,Verified,Maharashtra
INV1454,119092,2026-01-16,Lumpsum,38787.96,339.482,Verified,Maharashtra
INV1455,125497,2025-10-21,SIP,72014.59,548.607,Pending,Maharashtra
INV1456,120841,2026-01-26,Lumpsum,8813.66,108.357,Verified,Maharashtra
INV1457,119551,2026-02-23,Lumpsum,63646.61,527.094,Pending,Maharashtra
INV1458,125497,2025-11-03,Redemption,24912.56,296.433,Pending,Maharashtra
INV1459,120503,2026-02-27,Redemption,75064.35,625.36,Verified,Maharashtra
INV1460,119092,2026-02-08,Redemption,75509.57,535.518,Verified,Maharashtra
INV1461,119551,2026-01-01,Lumpsum,17583.54,152.89,Verified,Maharashtra
INV1462,119092,2025-10-22,SIP,63326.18,539.979,Verified,Maharashtra
INV1463,125497,2025-10-23,SIP,34052.05,378.361,Pending,Maharashtra
INV1464,125497,2026-04-15,SIP,39490.01,276.74,Verified,Maharashtra
INV1465,119551,2025-08-24,Redemption,42217.53,519.481,Verified,Maharashtra
INV1466,120503,2026-05-31,Redemption,47688.37,399.911,Verified,Maharashtra
INV1467,120503,2025-09-16,SIP,73265.99,568.794,Verified,Maharashtra
INV1468,119092,2026-03-31,SIP,48766.92,471.844,Verified,Maharashtra
INV1469,120841,2025-07-21,Redemption,85569.91,603.544,Verified,Maharashtra
INV1470,120503,2025-12-26,Lumpsum,39088.7,286.895,Verified,Maharashtra
INV1471,119551,2025-11-13,Lumpsum,48186.38,519.694,Verified,Maharashtra
INV1472,118632,2026-03-01,SIP,98179.88,880.273,Verified,Maharashtra
INV1473,119092,2025-07-25,SIP,56126.4,547.674,Verified,Maharashtra
INV1474,120503,2025-12-25,Lumpsum,37567.06,442.956,Pending,Maharashtra
INV1475,118632,2026-04-26,Redemption,65844.58,508.007,Verified,Maharashtra
INV1476,120841,2025-11-02,Lumpsum,66337.59,582.526,Verified,Maharashtra
INV1477,118632,2025-08-12,Redemption,5341.44,44.264,Verified,Maharashtra
INV1478,119551,2025-08-15,SIP,52346.78,500.858,Pending,Maharashtra
INV1479,118632,2025-11-28,Redemption,67280.17,545.074,Verified,Maharashtra
INV1480,120503,2026-04-15,SIP,35022.78,326.24,Pending,Maharashtra
INV1481,125497,2025-11-22,Redemption,59916.95,476.328,Pending,Maharashtra
INV1482,119092,2025-10-23,Lumpsum,75947.6,748.375,Verified,Maharashtra
INV1483,119092,2025-10-01,Lumpsum,38928.09,321.201,Verified,Maharashtra
INV1484,119092,2026-03-23,Lumpsum,90829.93,786.446,Verified,Maharashtra
INV1485,125497,2025-11-19,Lumpsum,13798.23,124.23,Verified,Maharashtra
INV1486,119551,2025-08-11,SIP,27558.63,214.522,Verified,Maharashtra
INV1487,120503,2026-01-10,Redemption,63819.24,621.318,Verified,Maharashtra
INV1488,118632,2026-03-07,SIP,65643.55,476.84,Pending,Maharashtra
INV1489,119092,2025-11-30,Redemption,98338.91,728.061,Pending,Maharashtra
INV1490,119092,2025-07-20,SIP,43518.45,529.548,Verified,Maharashtra
INV1491,120841,2026-04-16,SIP,87978.98,906.647,Verified,Maharashtra
INV1492,118632,2026-02-25,Lumpsum,66851.32,651.497,Pending,Maharashtra
INV1493,120503,2025-11-05,Redemption,90145.61,602.05,Pending,Maharashtra
INV1494,119551,2025-10-10,Redemption,81365.01,628.405,Pending,Maharashtra
INV1495,120503,2025-09-22,Redemption,93390.32,686.217,Verified,Maharashtra
INV1496,119551,2025-07-13,Redemption,57330.65,566.049,Verified,Maharashtra
INV1497,125497,2025-09-07,Redemption,36362.47,269.628,Verified,Maharashtra
INV1498,120841,2025-08-25,SIP,23585.81,291.159,Pending,Maharashtra
INV1499,119551,2025-07-04,Redemption,83793.4,679.221,Verified,Maharashtra
INV1500,120503,2025-11-29,SIP,86511.11,714.463,Verified,Maharashtra
INV1501,118632,2026-04-25,SIP,75794.65,683.077,Pending,Maharashtra
INV1502,119092,2026-01-23,Redemption,86906.87,815.729,Pending,Maharashtra
INV1503,118632,2025-12-10,Redemption,21557.77,144.012,Pending,Maharashtra
INV1504,118632,2025-10-22,SIP,46386.11,318.159,Pending,Maharashtra
INV1505,120503,2025-09-10,Redemption,83366.77,791.18,Pending,Maharashtra
INV1506,119551,2026-04-11,SIP,63348.53,755.883,Verified,Maharashtra
INV1507,125497,2025-12-25,Lumpsum,55691.43,420.803,Verified,Maharashtra
INV1508,118632,2025-12-14,Redemption,20814.57,250.887,Pending,Maharashtra
INV1509,125497,2026-03-24,Lumpsum,17387.98,213.769,Verified,Maharashtra
INV1510,120503,2026-05-13,Redemption,83896.42,615.994,Pending,Maharashtra
INV1511,120841,2026-02-14,Lumpsum,40487.78,446.105,Verified,Maharashtra
INV1512,125497,2025-11-07,Lumpsum,92170.1,762.85,Verified,Maharashtra
INV1513,120841,2026-01-28,SIP,42621.85,496.067,Verified,Maharashtra
INV1514,120841,2025-08-11,Redemption,21517.57,153.248,Verified,Maharashtra
INV1515,120503,2025-12-26,Redemption,29008.7,213.01,Verified,Maharashtra
INV1516,120503,2025-11-25,SIP,89787.9,726.533,Verified,Maharashtra
INV1517,125497,2025-10-04,Redemption,84815.1,1005.304,Verified,Maharashtra
INV1518,119092,2026-02-26,SIP,67096.21,471.074,Verified,Maharashtra
INV1519,120503,2026-06-14,Lumpsum,7567.97,79.868,Pending,Maharashtra
INV1520,120503,2025-09-22,Lumpsum,27221.94,312.65,Verified,Maharashtra
INV1521,119092,2026-04-02,Redemption,98537.73,1075.487,Verified,Maharashtra
INV1522,120503,2026-03-07,SIP,23634.35,265.323,Verified,Maharashtra
INV1523,118632,2026-05-07,SIP,30596.66,206.349,Pending,Maharashtra
INV1524,120841,2026-06-21,Redemption,77791.93,911.408,Verified,Maharashtra
INV1525,120841,2026-02-15,Redemption,30590.74,256.121,Pending,Maharashtra
INV1526,119092,2025-12-15,Lumpsum,78165.32,771.975,Verified,Maharashtra
INV1527,118632,2026-03-05,Lumpsum,87602.86,789.768,Verified,Maharashtra
INV1528,119551,2025-08-16,Redemption,6169.38,56.443,Verified,Maharashtra
INV1529,120841,2026-03-28,Lumpsum,66887.63,497.7,Verified,Maharashtra
INV1530,119551,2025-09-27,Redemption,54033.26,389.267,Verified,Maharashtra
INV1531,125497,2026-05-16,Lumpsum,19919.07,174.335,Verified,Maharashtra
INV1532,118632,2026-05-18,Redemption,65979.22,748.142,Pending,Maharashtra
INV1533,118632,2025-12-20,SIP,51628.15,360.454,Verified,Maharashtra
INV1534,125497,2025-11-08,Lumpsum,56988.87,472.733,Pending,Maharashtra
INV1535,120841,2026-03-22,Lumpsum,23367.76,196.887,Verified,Maharashtra
INV1536,119092,2026-01-16,Redemption,14551.74,121.303,Verified,Maharashtra
INV1537,120841,2026-02-14,SIP,40952.4,285.934,Verified,Maharashtra
INV1538,120841,2025-12-07,Redemption,57340.42,637.044,Pending,Maharashtra
INV1539,120503,2025-10-12,Redemption,34079.29,260.023,Verified,Maharashtra
INV1540,119092,2025-12-17,SIP,3011.12,30.825,Verified,Maharashtra
INV1541,119551,2026-04-02,Redemption,59098.84,445.634,Verified,Maharashtra
INV1542,119551,2026-03-03,SIP,62919.23,474.795,Pending,Maharashtra
INV1543,118632,2025-09-25,Lumpsum,24089.93,164.554,Verified,Maharashtra
INV1544,120841,2025-08-01,Redemption,24195.59,168.504,Verified,Maharashtra
INV1545,119092,2026-01-20,SIP,70397.59,572.023,Pending,Maharashtra
INV1546,119551,2025-09-12,Redemption,93549.62,880.0,Pending,Maharashtra
INV1547,120841,2025-07-22,SIP,67602.77,506.758,Verified,Maharashtra
INV1548,125497,2026-03-01,Redemption,91105.27,787.496,Verified,Maharashtra
INV1549,119092,2025-12-27,Lumpsum,55340.42,500.038,Pending,Maharashtra
INV1550,125497,2026-05-12,Redemption,75496.54,793.99,Verified,Maharashtra
INV1551,118632,2025-10-31,Lumpsum,91539.1,981.761,Verified,Maharashtra
INV1552,120841,2025-09-30,SIP,61271.69,651.904,Verified,Maharashtra
INV1553,120503,2026-03-14,Redemption,65325.81,689.42,Pending,Maharashtra
INV1554,119092,2025-11-24,SIP,83589.06,576.815,Pending,Maharashtra
INV1555,119551,2026-03-15,SIP,75067.89,681.334,Verified,Maharashtra
INV1556,125497,2025-11-10,Redemption,34835.83,424.272,Verified,Maharashtra
INV1557,119551,2026-04-23,Redemption,63890.92,524.511,Pending,Maharashtra
INV1558,120503,2025-12-23,Lumpsum,29917.63,242.497,Verified,Maharashtra
INV1559,120503,2025-10-24,Lumpsum,28107.74,281.886,Pending,Maharashtra
INV1560,119092,2025-08-21,Lumpsum,71746.97,554.299,Verified,Maharashtra
INV1561,118632,2026-04-03,Lumpsum,28173.85,313.189,Verified,Maharashtra
INV1562,118632,2025-11-27,SIP,93580.71,1006.23,Pending,Maharashtra
INV1563,118632,2026-02-08,Redemption,16697.7,137.243,Verified,Maharashtra
INV1564,120841,2025-10-31,SIP,91366.65,979.724,Pending,Maharashtra
INV1565,120841,2026-04-13,Lumpsum,64927.89,655.091,Verified,Maharashtra
INV1566,120503,2026-01-24,SIP,11922.29,81.711,Verified,Maharashtra
INV1567,120503,2026-03-12,SIP,25321.09,194.481,Verified,Maharashtra
INV1568,119551,2025-07-20,Redemption,29859.7,295.875,Verified,Maharashtra
INV1569,120841,2026-03-28,Lumpsum,18870.93,181.543,Verified,Maharashtra
INV1570,118632,2026-03-01,Lumpsum,17747.63,155.671,Pending,Maharashtra
INV1571,119092,2026-02-02,Lumpsum,30344.24,249.284,Pending,Maharashtra
INV1572,125497,2025-09-21,SIP,39316.96,374.95,Verified,Maharashtra
INV1573,118632,2025-08-26,Redemption,66036.8,454.771,Verified,Maharashtra
INV1574,120841,2025-06-30,Redemption,70119.15,644.715,Pending,Maharashtra
INV1575,125497,2025-12-27,SIP,8732.04,89.307,Verified,Maharashtra
INV1576,119551,2025-10-31,SIP,46666.18,528.438,Verified,Maharashtra
INV1577,120841,2025-07-11,SIP,7189.8,59.108,Verified,Maharashtra
INV1578,118632,2025-08-22,Lumpsum,86414.84,903.785,Verified,Maharashtra
INV1579,119551,2025-12-02,Redemption,74942.0,628.245,Verified,Maharashtra
INV1580,120841,2025-11-17,Lumpsum,79460.28,966.382,Pending,Maharashtra
INV1581,119092,2025-12-23,Redemption,14858.77,168.66,Verified,Maharashtra
INV1582,118632,2025-09-20,SIP,61590.05,630.399,Verified,Maharashtra
INV1583,119551,2025-12-25,Lumpsum,82443.45,599.812,Pending,Maharashtra
INV1584,120503,2025-11-29,Lumpsum,80668.6,783.399,Pending,Maharashtra
INV1585,119092,2026-01-31,Lumpsum,46935.97,412.627,Pending,Maharashtra
INV1586,120503,2026-06-11,Redemption,14390.09,119.566,Verified,Maharashtra
INV1587,120503,2025-09-29,SIP,27937.86,296.274,Pending,Maharashtra
INV1588,119092,2026-04-28,SIP,42365.74,346.925,Verified,Maharashtra
INV1589,119092,2026-06-05,Lumpsum,16541.27,131.333,Pending,Maharashtra
INV1590,118632,2025-09-25,SIP,71617.95,844.636,Verified,Maharashtra
INV1591,120503,2026-04-23,Redemption,4882.02,37.982,Verified,Maharashtra
INV1592,120503,2026-03-17,Redemption,40619.17,293.586,Verified,Maharashtra
INV1593,119092,2026-01-31,Redemption,25905.97,296.369,Verified,Maharashtra
INV1594,120841,2025-08-15,Lumpsum,28170.9,295.953,Pending,Maharashtra
INV1595,118632,2025-09-02,Redemption,3400.94,23.699,Verified,Maharashtra
INV1596,119551,2025-09-14,SIP,71156.42,820.71,Verified,Maharashtra
INV1597,120503,2026-01-17,SIP,31648.49,228.418,Verified,Maharashtra
INV1598,118632,2026-03-14,Lumpsum,32000.38,320.007,Pending,Maharashtra
INV1599,119551,2025-11-07,Lumpsum,4783.71,35.522,Verified,Maharashtra
INV1600,118632,2026-03-19,Redemption,89412.66,709.265,Pending,Maharashtra
INV1601,120841,2026-02-23,SIP,43414.52,407.522,Verified,Maharashtra
INV1602,120841,2025-09-10,Lumpsum,84499.13,741.992,Verified,Maharashtra
INV1603,119092,2025-12-05,Lumpsum,32858.51,397.087,Verified,Maharashtra
INV1604,119551,2026-02-06,Redemption,97846.3,662.905,Verified,Maharashtra
INV1605,125497,2025-11-23,Lumpsum,44337.07,496.672,Pending,Maharashtra
INV1606,120503,2025-10-17,Lumpsum,3064.08,25.065,Verified,Maharashtra
INV1607,120841,2025-11-12,Lumpsum,12478.56,85.647,Verified,Maharashtra
INV1608,119551,2026-04-03,SIP,22656.27,223.203,Verified,Maharashtra
INV1609,120841,2025-09-17,Lumpsum,17508.17,160.228,Verified,Maharashtra
INV1610,119551,2025-12-01,Lumpsum,8870.7,82.505,Verified,Maharashtra
INV1611,125497,2026-05-31,Lumpsum,16382.68,158.297,Pending,Maharashtra
INV1612,120503,2026-06-14,SIP,83577.25,563.841,Verified,Maharashtra
INV1613,125497,2026-04-22,Lumpsum,92683.15,847.397,Pending,Maharashtra
INV1614,120503,2025-07-29,SIP,1463.84,10.452,Verified,Maharashtra
INV1615,119551,2026-02-01,Lumpsum,78270.74,767.665,Verified,Maharashtra
INV1616,119551,2026-04-10,SIP,56838.39,706.611,Pending,Maharashtra
INV1617,120503,2025-09-15,Redemption,27513.45,192.003,Verified,Maharashtra
INV1618,120841,2026-04-23,SIP,83320.17,610.872,Verified,Maharashtra
INV1619,125497,2025-09-06,SIP,9215.33,106.79,Pending,Maharashtra
INV1620,119092,2026-01-01,SIP,8810.73,92.961,Pending,Maharashtra
INV1621,119092,2025-12-27,SIP,44489.65,430.234,Verified,Maharashtra
INV1622,120841,2025-09-23,SIP,57413.59,420.982,Verified,Maharashtra
INV1623,118632,2025-09-13,SIP,27183.35,258.212,Pending,Maharashtra
INV1624,119551,2025-07-04,Lumpsum,39495.1,306.636,Verified,Maharashtra
INV1625,120503,2025-08-11,Lumpsum,26352.9,185.55,Verified,Maharashtra
INV1626,118632,2025-07-31,Redemption,11558.15,92.194,Verified,Maharashtra
INV1627,125497,2026-01-28,SIP,54785.42,626.897,Verified,Maharashtra
INV1628,118632,2025-07-17,Lumpsum,53747.66,626.856,Verified,Maharashtra
INV1629,118632,2025-09-08,SIP,99261.89,1091.58,Verified,Maharashtra
INV1630,118632,2026-01-29,Lumpsum,79484.9,630.034,Verified,Maharashtra
INV1631,119092,2025-12-18,Redemption,29299.23,259.889,Pending,Maharashtra
INV1632,120503,2026-02-07,Lumpsum,62067.82,490.362,Pending,Maharashtra
INV1633,119092,2026-03-10,SIP,13352.86,153.537,Verified,Maharashtra
